"age","net","gun","sex","year","previous","nruns"
36,NA,98.43,"M",2007,5,7
37,NA,102.4,"M",2008,6,7
41,NA,86.85,"M",1999,0,4
43,87.65,90.8,"M",2001,1,4
44,83.68,89.83,"M",2002,2,4
49,NA,79.92,"M",2007,3,4
39,84.18,85.65,"M",2006,0,3
40,NA,81.22,"M",2007,1,3
41,NA,82.03,"M",2008,2,3
52,91.65,92.93,"M",2000,0,3
53,89.25,92.37,"M",2001,1,3
54,102.8,107.3,"M",2002,2,3
35,93.47,96.72,"M",2005,0,3
37,NA,89.33,"M",2007,1,3
38,NA,73.9,"M",2008,2,3
43,NA,88.5,"M",1999,0,5
44,81.18,82.83,"M",2000,1,5
45,78.82,79.43,"M",2001,2,5
48,88.35,88.9,"M",2004,3,5
50,94.2,96.93,"M",2006,4,5
34,81.73,86.32,"M",2002,0,3
35,72.25,72.75,"M",2003,1,3
36,71.08,71.58,"M",2004,2,3
31,91.68,91.68,"M",2003,0,3
32,88.18,91.85,"M",2004,1,3
33,89.37,91.95,"M",2005,2,3
40,NA,90.43,"M",1999,0,8
41,87.25,88.97,"M",2000,1,8
42,105.5,107.9,"M",2001,2,8
43,94.77,98.25,"M",2002,3,8
44,97.32,102.4,"M",2003,4,8
45,88.8,92.02,"M",2004,5,8
48,NA,107.8,"M",2007,6,8
49,NA,114.4,"M",2008,7,8
58,83.22,85.65,"M",2001,0,4
60,86.37,88.88,"M",2003,1,4
61,83.7,84.82,"M",2004,2,4
64,NA,88.3,"M",2007,3,4
47,NA,110.7,"M",1999,0,4
48,80.6,81.35,"M",2000,1,4
49,89.88,91.4,"M",2001,2,4
51,75.47,76.78,"M",2003,3,4
44,NA,92.68,"M",1999,0,9
45,93.33,94.25,"M",2000,1,9
46,97.73,100,"M",2001,2,9
48,95.6,97.68,"M",2003,3,9
49,94.12,97.77,"M",2004,4,9
50,94.98,99.97,"M",2005,5,9
51,92.8,95.33,"M",2006,6,9
52,NA,94,"M",2007,7,9
53,NA,95.72,"M",2008,8,9
38,97.52,97.52,"M",2002,0,3
39,96.18,98.35,"M",2003,1,3
40,92.28,98.75,"M",2004,2,3
52,NA,74.55,"M",1999,0,6
53,73.67,73.9,"M",2000,1,6
54,74.97,75.18,"M",2001,2,6
58,82.8,83.35,"M",2005,3,6
59,79.03,79.27,"M",2006,4,6
60,NA,82.17,"M",2007,5,6
51,82.43,85.57,"M",2001,0,4
52,82,85.92,"M",2002,1,4
57,NA,93.57,"M",2007,2,4
58,NA,98.6,"M",2008,3,4
46,NA,76.42,"M",1999,0,5
47,76.05,77.1,"M",2000,1,5
48,82.55,84.27,"M",2001,2,5
49,79.5,84.27,"M",2002,3,5
50,82.62,84.7,"M",2003,4,5
45,96.65,98.65,"M",2002,0,3
47,98.43,102.4,"M",2004,1,3
48,91.33,94.58,"M",2005,2,3
27,95.52,97.35,"M",2000,0,3
28,88,88.15,"M",2001,1,3
29,88,88.13,"M",2002,2,3
36,73.47,74.98,"M",2001,0,5
37,71.28,71.85,"M",2002,1,5
38,80.35,82.27,"M",2003,2,5
39,83.73,85.73,"M",2004,3,5
41,72.57,76.3,"M",2006,4,5
46,59.02,59.08,"M",2006,0,3
47,NA,59.27,"M",2007,1,3
48,NA,60.25,"M",2008,2,3
38,NA,85.82,"M",1999,0,4
39,75.45,77.5,"M",2000,1,4
40,101.3,106.9,"M",2001,2,4
44,83.9,85.18,"M",2005,3,4
56,85.87,90.08,"M",2000,0,4
57,87.18,90.68,"M",2001,1,4
58,87.9,92.98,"M",2002,2,4
59,92.5,95.5,"M",2003,3,4
52,75.57,76.47,"M",2004,0,5
53,72.17,72.17,"M",2005,1,5
54,74.4,74.82,"M",2006,2,5
55,NA,70.13,"M",2007,3,5
56,NA,77.82,"M",2008,4,5
23,61.55,61.63,"M",2005,0,3
24,55.17,55.25,"M",2006,1,3
25,NA,54.62,"M",2007,2,3
30,62.48,62.62,"M",2001,0,5
31,68.43,68.68,"M",2002,1,5
32,70,70.32,"M",2003,2,5
33,70.9,71.27,"M",2004,3,5
37,NA,82.55,"M",2008,4,5
40,NA,77.03,"M",1999,0,5
41,78.07,79.03,"M",2000,1,5
43,78.57,79.78,"M",2002,2,5
44,77.98,78.4,"M",2003,3,5
45,85.33,87.55,"M",2004,4,5
45,78.08,80.93,"M",2001,0,4
46,78.62,79.45,"M",2002,1,4
47,77.38,78.75,"M",2003,2,4
48,83.32,86.62,"M",2004,3,4
38,NA,67.77,"M",1999,0,3
39,72.43,76.32,"M",2000,1,3
42,67.62,67.95,"M",2003,2,3
32,74.35,80.28,"M",2003,0,3
33,76.9,80.38,"M",2004,1,3
34,77.63,79.5,"M",2005,2,3
37,NA,104.2,"M",1999,0,5
38,97.02,99.12,"M",2000,1,5
40,98.13,103.2,"M",2002,2,5
42,93.22,100.2,"M",2004,3,5
43,93.02,94.8,"M",2005,4,5
47,88.57,94.33,"M",2004,0,3
48,88.9,92.83,"M",2005,1,3
51,NA,88.23,"M",2008,2,3
50,86.62,89.08,"M",2000,0,3
54,85.83,89.05,"M",2004,1,3
55,90.73,96.55,"M",2005,2,3
51,88.8,90.68,"M",2000,0,5
52,93.42,94.32,"M",2001,1,5
53,94.77,95.47,"M",2002,2,5
54,99.08,101.7,"M",2003,3,5
56,108.7,114.9,"M",2005,4,5
30,99.47,102.8,"M",2003,0,4
31,90.45,95.75,"M",2004,1,4
32,92.72,98.27,"M",2005,2,4
34,NA,89.73,"M",2007,3,4
39,98.35,100.7,"M",2001,0,5
40,88.42,91.67,"M",2002,1,5
41,119.3,122.8,"M",2003,2,5
42,81.13,83.97,"M",2004,3,5
43,89.53,93.15,"M",2005,4,5
33,67.78,69.03,"M",2001,0,3
35,63.2,63.43,"M",2003,1,3
37,63.18,63.18,"M",2005,2,3
40,NA,82,"M",1999,0,3
41,81.35,82.13,"M",2000,1,3
42,83.77,86.17,"M",2001,2,3
46,72.38,72.93,"M",2001,0,4
49,90.58,95.68,"M",2004,1,4
50,95.9,100.8,"M",2005,2,4
52,NA,100,"M",2007,3,4
41,79.33,81.1,"M",2006,0,3
42,NA,81.02,"M",2007,1,3
43,NA,83.93,"M",2008,2,3
55,78.02,78.08,"M",2003,0,3
56,76.87,77.23,"M",2004,1,3
57,80.73,80.87,"M",2005,2,3
41,78.15,81.93,"M",2002,0,4
42,74.43,75.28,"M",2003,1,4
43,82.08,84.78,"M",2004,2,4
45,86.05,90.67,"M",2006,3,4
47,80.3,81.7,"M",2000,0,3
48,72.88,73.07,"M",2001,1,3
49,73.6,74.1,"M",2002,2,3
40,74.48,74.98,"M",2004,0,3
41,76.27,76.75,"M",2005,1,3
43,NA,84.57,"M",2007,2,3
46,NA,70.97,"M",1999,0,8
47,71.65,71.85,"M",2000,1,8
48,69.27,69.5,"M",2001,2,8
49,69.93,69.93,"M",2002,3,8
50,70.7,70.93,"M",2003,4,8
52,73.88,74.25,"M",2005,5,8
54,NA,70.88,"M",2007,6,8
55,NA,73.55,"M",2008,7,8
39,64.08,64.18,"M",2002,0,4
40,63.77,64.23,"M",2003,1,4
41,66,66.67,"M",2004,2,4
43,66.63,67,"M",2006,3,4
42,NA,74.18,"M",1999,0,5
44,66.67,66.92,"M",2001,1,5
47,74.57,74.83,"M",2004,2,5
50,NA,68.62,"M",2007,3,5
51,NA,69.57,"M",2008,4,5
56,NA,95.2,"M",1999,0,3
57,89.4,91.25,"M",2000,1,3
65,NA,107.4,"M",2008,2,3
29,NA,75.65,"M",1999,0,3
31,81.7,83.17,"M",2001,1,3
35,75.57,81.48,"M",2005,2,3
44,NA,94.4,"M",1999,0,6
46,90.6,95.05,"M",2001,1,6
49,94.9,96.67,"M",2004,2,6
50,96.12,101.7,"M",2005,3,6
51,95.1,101.6,"M",2006,4,6
52,NA,91.83,"M",2007,5,6
40,79.03,81.43,"M",2001,0,5
44,79.35,79.73,"M",2005,1,5
45,82.05,83.95,"M",2006,2,5
46,NA,112.8,"M",2007,3,5
47,NA,83.55,"M",2008,4,5
31,93.33,97.42,"M",2000,0,3
32,87.18,91.68,"M",2001,1,3
33,81.27,84.88,"M",2002,2,3
34,95.45,97.57,"M",2000,0,3
35,91.42,96.55,"M",2001,1,3
37,88.27,94.55,"M",2003,2,3
38,60.45,60.57,"M",2005,0,3
40,NA,61.03,"M",2007,1,3
41,NA,62.75,"M",2008,2,3
43,84.32,86.05,"M",2000,0,4
44,86.02,88.93,"M",2001,1,4
45,85.32,89.35,"M",2002,2,4
46,86.9,92.32,"M",2003,3,4
38,69.58,70.4,"M",2001,0,5
38,87.73,102.2,"M",2001,1,5
39,67.78,68.05,"M",2002,2,5
40,69.52,73.6,"M",2003,3,5
41,71.17,72.58,"M",2004,4,5
42,76.87,82.2,"M",2001,0,5
43,82.67,84.3,"M",2002,1,5
44,78.58,79.6,"M",2003,2,5
45,76.2,78.88,"M",2004,3,5
46,92.17,94.2,"M",2005,4,5
38,NA,72.18,"M",1999,0,7
40,70.15,70.7,"M",2001,1,7
41,70.78,71.4,"M",2002,2,7
42,71.63,72.05,"M",2003,3,7
43,73.93,74.48,"M",2004,4,7
44,72.92,73.77,"M",2005,5,7
46,NA,71.63,"M",2007,6,7
39,97.07,99.57,"M",2004,0,3
40,99.57,104.6,"M",2005,1,3
41,125.3,129,"M",2006,2,3
53,NA,88.48,"M",1999,0,5
54,89.5,91.87,"M",2000,1,5
55,88.6,91.08,"M",2001,2,5
57,89.87,93.6,"M",2003,3,5
58,89.77,91.87,"M",2004,4,5
38,96.62,101.5,"M",2002,0,3
39,100.7,107.1,"M",2003,1,3
44,NA,95.87,"M",2008,2,3
39,84.92,86.45,"M",2000,0,3
40,82.6,85.15,"M",2001,1,3
41,74.57,75.72,"M",2002,2,3
34,96.42,101.9,"M",2002,0,3
37,92.43,98.27,"M",2005,1,3
38,88.88,92.22,"M",2006,2,3
27,72.2,72.97,"M",2001,0,4
28,68.57,69.03,"M",2002,1,4
29,72.32,73.1,"M",2003,2,4
32,73.67,76.23,"M",2006,3,4
50,77.35,77.9,"M",2004,0,4
51,82.88,84.17,"M",2005,1,4
52,78.27,78.62,"M",2006,2,4
54,NA,83.22,"M",2008,3,4
41,70.6,71.15,"M",2000,0,4
46,78.18,81.83,"M",2005,1,4
47,81.43,84.02,"M",2006,2,4
48,NA,75.85,"M",2007,3,4
43,94.15,99.08,"M",2001,0,3
45,95.37,100.8,"M",2003,1,3
47,93.32,98,"M",2005,2,3
49,86.57,89.33,"M",2002,0,4
50,85.3,86.47,"M",2003,1,4
51,94.1,101.6,"M",2004,2,4
54,NA,89.53,"M",2007,3,4
42,NA,105.9,"M",1999,0,5
43,94.6,96,"M",2000,1,5
44,94.12,97.38,"M",2001,2,5
45,100.6,104.1,"M",2002,3,5
50,NA,77.02,"M",2007,4,5
35,98.2,105.1,"M",2004,0,3
38,NA,93.3,"M",2007,1,3
39,NA,99.37,"M",2008,2,3
42,98.17,102.1,"M",2001,0,4
43,98.98,100.9,"M",2002,1,4
44,97.05,102.4,"M",2003,2,4
45,112.6,119.2,"M",2004,3,4
26,NA,63.87,"M",1999,0,7
30,63.07,63.22,"M",2003,1,7
31,62.77,62.9,"M",2004,2,7
32,63.58,63.68,"M",2005,3,7
33,61.15,61.27,"M",2006,4,7
34,NA,63.87,"M",2007,5,7
35,NA,61.62,"M",2008,6,7
58,81.87,82.58,"M",2001,0,5
59,85.23,86.32,"M",2002,1,5
60,86.52,89.6,"M",2003,2,5
61,90.28,96.18,"M",2004,3,5
62,90.98,92.23,"M",2005,4,5
33,83.32,84.32,"M",2002,0,4
35,83.38,86.2,"M",2004,1,4
37,85.65,87.32,"M",2006,2,4
39,NA,84.7,"M",2008,3,4
49,94.53,97.95,"F",2001,0,4
50,88.97,94.83,"F",2002,1,4
51,89.18,94.08,"F",2003,2,4
52,89.88,97.3,"F",2004,3,4
36,92.32,95.48,"F",2004,0,3
37,107.5,114.1,"F",2005,1,3
38,93.03,94.82,"F",2006,2,3
45,84.55,85.75,"F",2004,0,4
46,84.77,85.98,"F",2005,1,4
48,NA,91.27,"F",2007,2,4
49,NA,99.32,"F",2008,3,4
50,110.4,117,"F",2003,0,3
51,120.8,125.5,"F",2004,1,3
52,86.47,88.48,"F",2005,2,3
30,96.23,102.1,"F",2004,0,3
31,106.8,110.5,"F",2005,1,3
32,101.6,106.2,"F",2006,2,3
47,112.8,117.4,"F",2000,0,3
48,111.7,117.6,"F",2001,1,3
54,NA,107.4,"F",2007,2,3
36,NA,74.97,"F",1999,0,5
37,78.2,78.98,"F",2000,1,5
39,80.23,81.12,"F",2002,2,5
40,83.4,84.47,"F",2003,3,5
42,75.98,76.1,"F",2005,4,5
55,105,105.8,"F",2000,0,4
57,104,105.2,"F",2002,1,4
58,104.7,106.6,"F",2003,2,4
62,NA,115.8,"F",2007,3,4
58,123,128.6,"M",2003,0,3
59,115.3,120.9,"M",2004,1,3
60,122.2,124.6,"M",2005,2,3
39,96.47,102.1,"F",2003,0,3
41,104.2,107.7,"F",2005,1,3
42,104.4,112.9,"F",2006,2,3
43,NA,96.17,"F",1999,0,8
44,93.6,95.42,"F",2000,1,8
45,98.62,101.2,"F",2001,2,8
46,89.52,91.58,"F",2002,3,8
47,89.85,91.45,"F",2003,4,8
48,87.08,90.03,"F",2004,5,8
51,NA,88.98,"F",2007,6,8
52,NA,88.98,"F",2008,7,8
49,NA,88.28,"M",1999,0,4
52,105.6,113.7,"M",2002,1,4
55,95.78,97.1,"M",2005,2,4
56,97.67,103.1,"M",2006,3,4
35,63.52,63.7,"F",2002,0,3
36,61.55,61.63,"F",2003,1,3
38,65.65,65.75,"F",2005,2,3
33,81.43,82.15,"F",2001,0,3
34,77.52,78.58,"F",2002,1,3
36,90.63,96.2,"F",2004,2,3
34,105.1,113.5,"F",2005,0,3
35,97.47,103.5,"F",2006,1,3
37,NA,100.1,"F",2008,2,3
55,NA,104.5,"F",1999,0,4
56,101.8,104.8,"F",2000,1,4
58,101.9,106.1,"F",2002,2,4
62,100.6,103.7,"F",2006,3,4
33,NA,109.6,"F",1999,0,7
34,97.2,101.8,"F",2000,1,7
35,98.7,103.1,"F",2001,2,7
36,96.65,98.1,"F",2002,3,7
37,106.5,112.2,"F",2003,4,7
39,107.2,111.2,"F",2005,5,7
40,110.4,117.4,"F",2006,6,7
40,85.9,89.47,"F",2003,0,3
41,89.3,90.17,"F",2004,1,3
42,98.5,102.4,"F",2005,2,3
25,NA,81.22,"F",1999,0,3
26,84.57,86.18,"F",2000,1,3
27,77.17,78.35,"F",2001,2,3
27,121.9,128.8,"F",2004,0,3
28,126.8,132.3,"F",2005,1,3
29,129.4,138.8,"F",2006,2,3
32,82.38,83.45,"F",2002,0,3
33,75.85,77.93,"F",2003,1,3
34,86.95,92.57,"F",2004,2,3
45,72.1,75.13,"F",2002,0,3
46,74.8,74.8,"F",2003,1,3
47,76.37,78.33,"F",2004,2,3
30,107.3,109.1,"F",2000,0,6
31,99.23,99.93,"F",2001,1,6
32,95.67,100.1,"F",2002,2,6
34,96.1,98.97,"F",2004,3,6
35,105.7,105.7,"F",2005,4,6
36,102,111,"F",2006,5,6
45,89.82,95.93,"F",2001,0,3
46,87.38,93.23,"F",2002,1,3
47,91.95,98.25,"F",2003,2,3
37,NA,90.87,"F",1999,0,5
38,82.95,84.18,"F",2000,1,5
40,87.98,93.07,"F",2002,2,5
41,95.28,97.55,"F",2003,3,5
44,84.98,87.65,"F",2006,4,5
47,95.1,101.3,"F",2005,0,4
48,91.85,95.1,"F",2006,1,4
49,NA,94.55,"F",2007,2,4
50,NA,89.98,"F",2008,3,4
31,NA,87.97,"F",1999,0,4
33,86.08,88.25,"F",2001,1,4
34,78.7,78.97,"F",2002,2,4
35,82.72,88.8,"F",2003,3,4
45,88.55,89.88,"F",2000,0,7
46,85.63,86.1,"F",2001,1,7
47,89.93,90.4,"F",2002,2,7
48,86.27,86.77,"F",2003,3,7
51,79.5,83.37,"F",2006,4,7
52,NA,92.52,"F",2007,5,7
53,NA,91.98,"F",2008,6,7
33,91.63,97.03,"F",2001,0,6
34,92.35,95.88,"F",2002,1,6
35,97.45,99.82,"F",2003,2,6
37,91.82,96.82,"F",2005,3,6
38,102.9,108,"F",2006,4,6
40,NA,100.6,"F",2008,5,6
30,91.45,93.42,"F",2000,0,3
36,93.42,101,"F",2006,1,3
38,NA,91.97,"F",2008,2,3
40,NA,115.9,"F",1999,0,3
41,97.13,99.63,"F",2000,1,3
42,101.7,102.7,"F",2001,2,3
56,NA,124.2,"F",1999,0,3
58,110.1,115,"F",2001,1,3
60,126.2,131.8,"F",2003,2,3
58,110.4,113.7,"F",2000,0,4
60,112.4,116,"F",2002,1,4
61,128.3,134.5,"F",2003,2,4
63,129.8,135.6,"F",2005,3,4
41,107.3,109.1,"F",2001,0,4
42,108.8,113.8,"F",2002,1,4
43,112.2,118.3,"F",2003,2,4
44,117.7,124.2,"F",2004,3,4
44,NA,76.88,"F",1999,0,3
46,78.63,82.63,"F",2001,1,3
47,78.63,79.08,"F",2002,2,3
42,101.9,104.7,"F",2001,0,3
43,100,102.1,"F",2002,1,3
44,106.9,108.7,"F",2003,2,3
39,NA,89.48,"F",1999,0,3
42,92.37,96.35,"F",2002,1,3
45,101.7,106.5,"F",2005,2,3
38,96.1,100.2,"F",2000,0,5
39,112.9,114.8,"F",2001,1,5
40,132.6,137.1,"F",2002,2,5
41,113.6,120.2,"F",2003,3,5
42,116.4,118.5,"F",2004,4,5
37,73.38,73.53,"F",2001,0,4
39,77.88,78.2,"F",2003,1,4
40,75.37,75.72,"F",2004,2,4
44,NA,85.7,"F",2008,3,4
44,83.45,84.22,"F",2000,0,3
45,81.97,82.65,"F",2001,1,3
47,90.27,92,"F",2003,2,3
49,107.8,109.9,"F",2001,0,3
51,96.32,102.6,"F",2003,1,3
53,96.37,100.6,"F",2005,2,3
36,98.23,103.1,"F",2002,0,3
37,96.93,98.62,"F",2003,1,3
38,96.8,99.15,"F",2004,2,3
45,85.73,89.67,"F",2001,0,3
46,94.82,97.38,"F",2002,1,3
47,93,97.9,"F",2003,2,3
49,NA,87.27,"F",1999,0,6
50,83.27,84.62,"F",2000,1,6
51,91.87,93.35,"F",2001,2,6
52,90.12,91.3,"F",2002,3,6
53,95.63,100.7,"F",2003,4,6
54,98.08,100,"F",2004,5,6
35,77.73,79.18,"F",2001,0,6
36,74.88,79.73,"F",2002,1,6
37,74.17,75.57,"F",2003,2,6
38,75.23,75.23,"F",2004,3,6
39,81.7,85.88,"F",2005,4,6
40,74.85,76.22,"F",2006,5,6
36,NA,86.63,"F",1999,0,4
38,95.88,97.77,"F",2001,1,4
40,89.92,92.03,"F",2003,2,4
41,90.68,93.53,"F",2004,3,4
29,NA,88.67,"F",1999,0,4
30,84.08,85.03,"F",2000,1,4
33,78.73,79.52,"F",2003,2,4
38,NA,86.4,"F",2008,3,4
39,NA,89.38,"F",1999,0,4
40,85.55,85.85,"F",2000,1,4
41,88.8,92.85,"F",2001,2,4
42,89.5,91.77,"F",2002,3,4
50,106.6,108.7,"F",2004,0,3
51,110.8,114.9,"F",2005,1,3
52,112,119.8,"F",2006,2,3
29,NA,104.1,"F",1999,0,5
31,97.03,98.95,"F",2001,1,5
32,102,105,"F",2002,2,5
33,105,111,"F",2003,3,5
34,113.9,118.4,"F",2004,4,5
45,72.23,73.23,"F",2003,0,4
47,78.05,78.88,"F",2005,1,4
48,83.3,85.52,"F",2006,2,4
49,NA,81.75,"F",2007,3,4
31,94.08,102.5,"F",2005,0,4
32,99.62,108.8,"F",2006,1,4
33,NA,100.6,"F",2007,2,4
34,NA,99.6,"F",2008,3,4
40,92.88,100.8,"F",2005,0,4
41,94.72,104.5,"F",2006,1,4
42,NA,96.23,"F",2007,2,4
43,NA,99.57,"F",2008,3,4
34,93.13,96.87,"F",2000,0,5
37,121.6,127.9,"F",2003,1,5
39,101,107.8,"F",2005,2,5
41,NA,100,"F",2007,3,5
42,NA,98.37,"F",2008,4,5
53,99.23,105.3,"F",2006,0,3
54,NA,99.2,"F",2007,1,3
55,NA,99.53,"F",2008,2,3
30,96.27,103,"F",2006,0,3
31,NA,92.87,"F",2007,1,3
32,NA,100.3,"F",2008,2,3
44,96.6,98.32,"F",2001,0,6
47,93.12,95.95,"F",2004,1,6
48,97.62,100.2,"F",2005,2,6
49,95.75,97.65,"F",2006,3,6
50,NA,94.85,"F",2007,4,6
51,NA,94.82,"F",2008,5,6
35,108.2,113.4,"F",2002,0,3
36,98.38,103.8,"F",2003,1,3
37,100.6,106.8,"F",2004,2,3
41,NA,97.88,"F",1999,0,5
42,92.97,97.35,"F",2000,1,5
43,87.52,89.27,"F",2001,2,5
44,85.68,87.93,"F",2002,3,5
47,90.55,92.75,"F",2005,4,5
36,105.4,107.2,"F",2000,0,3
39,109.7,111.1,"F",2003,1,3
41,115.9,119.7,"F",2005,2,3
22,92.07,98.15,"F",2004,0,4
23,98.05,101.2,"F",2005,1,4
25,NA,94.98,"F",2007,2,4
26,NA,95.02,"F",2008,3,4
30,61.78,61.9,"F",2002,0,3
31,59.03,59.07,"F",2003,1,3
33,57.45,57.45,"F",2005,2,3
36,79.05,83.5,"F",2002,0,4
37,78.92,82.78,"F",2003,1,4
38,92.8,96.8,"F",2004,2,4
39,98.83,102,"F",2005,3,4
40,94.62,98.52,"F",2005,0,3
42,NA,100.3,"F",2007,1,3
43,NA,104.2,"F",2008,2,3
43,97.18,101.6,"F",2000,0,7
44,95.12,102.1,"F",2001,1,7
45,92.13,95.22,"F",2002,2,7
46,94.07,96.65,"F",2003,3,7
48,92.33,94.02,"F",2005,4,7
50,NA,96.75,"F",2007,5,7
51,NA,103.4,"F",2008,6,7
39,94.22,94.87,"F",2003,0,5
40,102.3,106.5,"F",2004,1,5
41,100.8,105.5,"F",2005,2,5
42,109.9,116.8,"F",2006,3,5
43,NA,95.33,"F",2007,4,5
31,NA,100.2,"F",1999,0,3
32,100.6,104.5,"F",2000,1,3
35,102.1,104.3,"F",2003,2,3
39,74.88,75.08,"F",2003,0,4
40,71.58,71.78,"F",2004,1,4
41,79.57,82.28,"F",2005,2,4
43,NA,70.77,"F",2007,3,4
34,100.9,109.5,"F",2006,0,3
35,NA,97.65,"F",2007,1,3
36,NA,95.98,"F",2008,2,3
24,94.03,95.5,"F",2000,0,7
25,86.57,87.33,"F",2001,1,7
26,87.65,89.6,"F",2002,2,7
27,103.3,106.8,"F",2003,3,7
28,93.95,94.78,"F",2004,4,7
29,90.32,92.03,"F",2005,5,7
31,NA,100,"F",2007,6,7
37,89.4,95.43,"F",2002,0,3
38,87.32,88.33,"F",2003,1,3
42,NA,93.65,"F",2007,2,3
29,NA,81.88,"F",1999,0,3
31,90.73,94.95,"F",2001,1,3
34,92.88,95.68,"F",2004,2,3
47,90.63,95.18,"F",2004,0,3
48,100.1,107.9,"F",2005,1,3
51,NA,98.33,"F",2008,2,3
37,67.9,68.05,"F",2001,0,5
39,66.87,67.48,"F",2003,1,5
40,66.62,66.87,"F",2004,2,5
41,65.78,66.02,"F",2005,3,5
44,NA,68.5,"F",2008,4,5
29,108.4,114.5,"F",2002,0,5
30,103.1,108.1,"F",2003,1,5
31,100.1,101.5,"F",2004,2,5
32,101.7,108.8,"F",2005,3,5
34,NA,97.62,"F",2007,4,5
28,88.55,94.2,"F",2002,0,4
29,104.8,109.8,"F",2003,1,4
30,102,104.7,"F",2004,2,4
33,NA,83.9,"F",2007,3,4
46,NA,80.07,"F",1999,0,9
48,84.88,85.58,"F",2001,1,9
49,81.9,82.7,"F",2002,2,9
50,89.37,90.82,"F",2003,3,9
51,84.87,86.5,"F",2004,4,9
52,89.62,90.93,"F",2005,5,9
53,84.68,85.6,"F",2006,6,9
54,NA,87.28,"F",2007,7,9
55,NA,94.7,"F",2008,8,9
24,NA,93.73,"F",1999,0,3
27,79.53,80.77,"F",2002,1,3
28,81.03,82.12,"F",2003,2,3
27,98.27,102.2,"F",2005,0,3
29,NA,88.47,"F",2007,1,3
30,NA,98.5,"F",2008,2,3
36,72.87,73.05,"F",2000,0,5
37,72.03,72.23,"F",2001,1,5
38,73.67,73.92,"F",2002,2,5
39,87.15,93.52,"F",2003,3,5
41,77.58,78.18,"F",2005,4,5
27,84.85,89.42,"F",2004,0,3
28,84.18,87.22,"F",2005,1,3
31,NA,85.8,"F",2008,2,3
52,105.2,110.7,"F",2006,0,3
53,NA,96.02,"F",2007,1,3
54,NA,109.6,"F",2008,2,3
36,61.85,62,"M",2006,0,3
37,NA,66.12,"M",2007,1,3
38,NA,68,"M",2008,2,3
26,94.48,96.63,"F",2001,0,4
27,89.63,91.72,"F",2002,1,4
28,94.6,97.57,"F",2003,2,4
29,96.15,98.87,"F",2004,3,4
36,90.97,94.73,"F",2000,0,6
37,94.32,96.62,"F",2001,1,6
38,88.88,93.42,"F",2002,2,6
39,80.12,82.9,"F",2003,3,6
40,80.05,81.4,"F",2004,4,6
41,78.48,83.83,"F",2005,5,6
34,103.5,109.2,"F",2003,0,4
35,96.38,101,"F",2004,1,4
37,112.5,119,"F",2006,2,4
38,NA,104.1,"F",2007,3,4
32,89.38,94.17,"F",2004,0,4
33,86.2,87.75,"F",2005,1,4
35,NA,85.22,"F",2007,2,4
36,NA,89.78,"F",2008,3,4
37,105.6,111.3,"F",2002,0,3
39,98.23,104.2,"F",2004,1,3
40,111.1,111.1,"F",2005,2,3
31,87.3,88.68,"F",2002,0,5
32,85.78,86.7,"F",2003,1,5
35,87.47,92.98,"F",2006,2,5
36,NA,83.47,"F",2007,3,5
37,NA,81.52,"F",2008,4,5
35,70.53,75.03,"F",2004,0,3
36,69.32,69.6,"F",2005,1,3
38,NA,65.65,"F",2007,2,3
42,90.95,92.32,"M",2004,0,5
43,85.45,87.42,"M",2005,1,5
44,82.32,85.67,"M",2006,2,5
45,NA,79.27,"M",2007,3,5
46,NA,74.67,"M",2008,4,5
30,NA,78.47,"F",1999,0,7
31,83.17,83.75,"F",2000,1,7
32,88.08,89.6,"F",2001,2,7
33,73.78,74.13,"F",2002,3,7
34,73.32,73.6,"F",2003,4,7
35,78.15,78.62,"F",2004,5,7
36,88.25,93.9,"F",2005,6,7
43,107.2,108.9,"F",2002,0,4
44,83.17,84.87,"F",2003,1,4
45,91.35,93.93,"F",2004,2,4
46,86.18,87.37,"F",2005,3,4
25,91.17,99.78,"F",2002,0,3
26,101.4,108.2,"F",2003,1,3
27,86.1,92.28,"F",2004,2,3
62,NA,84.82,"F",1999,0,8
63,85.77,85.85,"F",2000,1,8
64,95.58,96.87,"F",2001,2,8
65,87.35,87.43,"F",2002,3,8
66,88.83,88.87,"F",2003,4,8
67,90.27,90.4,"F",2004,5,8
68,95.08,95.25,"F",2005,6,8
69,93.38,93.42,"F",2006,7,8
44,93.98,95.18,"F",2003,0,4
45,89.67,94.48,"F",2004,1,4
46,91.4,93.82,"F",2005,2,4
48,NA,91.97,"F",2007,3,4
36,NA,84.98,"F",1999,0,4
39,88.33,92.83,"F",2002,1,4
40,83.02,85.15,"F",2003,2,4
42,92.7,99.05,"F",2005,3,4
26,NA,67.62,"F",1999,0,6
27,67.5,67.72,"F",2000,1,6
28,71.57,71.78,"F",2001,2,6
29,70.03,70.28,"F",2002,3,6
31,68.58,68.8,"F",2004,4,6
32,73.82,74.05,"F",2005,5,6
28,108.4,116.3,"F",2006,0,3
29,NA,102,"F",2007,1,3
30,NA,103.1,"F",2008,2,3
34,70.85,71.1,"F",2001,0,6
35,73.55,73.95,"F",2002,1,6
36,72.35,72.87,"F",2003,2,6
37,74.6,75.57,"F",2004,3,6
38,71.33,71.78,"F",2005,4,6
41,NA,78.8,"F",2008,5,6
31,94.03,102.3,"F",2006,0,3
32,NA,95.25,"F",2007,1,3
33,NA,92.82,"F",2008,2,3
